RowNumber,CustomerId,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Surname,Geography,Gender,CreditScore_norm,EstimatedSalary_norm,Balance_norm,Credit_per_age,isOutlier
9384.0,15739997.0,716.0,23.0,2.0,94464.81,2.0,0.0,1.0,185900.88,0.0,Capon,France,Female,0.7319999999999999,0.9295076032349986,0.37650669241842377,31.130434782608695,1
9385.0,15690533.0,771.0,37.0,4.0,97221.52,1.0,0.0,0.0,85876.67,1.0,Otutodilichukwu,France,Female,0.842,0.42914240003409665,0.3874940618320371,20.83783783783784,1
9386.0,15759244.0,687.0,44.0,8.0,95368.14,2.0,1.0,1.0,1787.85,0.0,Boone,Germany,Male,0.674,0.008493044180908073,0.3801070785353528,15.613636363636363,1
4988.5,15672027.0,717.0,33.0,10.0,102185.42,2.0,1.0,0.0,100272.16500000001,0.0,McIntyre,Germany,Female,0.7339999999999999,0.5011550135888807,0.40727858868913674,21.727272727272727,1
9388.0,15594576.0,524.0,32.0,1.0,144875.71,1.0,0.0,0.0,187740.04,0.0,Zhdanov,France,Male,0.348,0.9387078925161534,0.5774285089216901,16.375,1
9389.0,15707138.0,679.0,39.0,5.0,0.0,2.0,1.0,1.0,100060.54,0.0,Nagy,Spain,Male,0.658,0.5000963720247295,0.0,17.41025641025641,1
9390.0,15756954.0,652.0,32.0,2.0,0.0,1.0,1.0,1.0,80130.54,0.0,Lombardo,France,Female,0.604,0.40039772406945967,0.0,20.375,1
9391.0,15690533.0,752.0,37.0,5.0,113291.05,2.0,1.0,1.0,132467.54,0.0,Simpson,Germany,Female,0.8039999999999999,0.6622104756015699,0.45154209822800967,20.324324324324323,1
9392.0,15639665.0,846.0,61.0,0.0,0.0,2.0,1.0,1.0,96202.44,0.0,Herbert,Spain,Male,0.9919999999999999,0.48079645463003673,0.0,13.868852459016393,1
9393.0,15690533.0,532.0,39.0,0.0,0.0,1.0,1.0,0.0,94977.3,0.0,Smith,Spain,Female,0.364,0.47466776413550993,0.0,13.64102564102564,1
9394.0,15686060.0,670.0,43.0,5.0,111677.88,1.0,1.0,0.0,178827.3,1.0,Chou,France,Male,0.64,0.8941224370431552,0.4451125156034469,15.581395348837209,1
4988.5,15615753.0,597.0,35.0,8.0,131101.04,1.0,1.0,1.0,192852.67,0.0,Upchurch,Germany,Female,0.4939999999999999,0.9642835221446305,0.522527054709743,17.057142857142857,1
9396.0,15800961.0,627.0,52.0,1.0,76101.81,2.0,0.0,1.0,177238.35,0.0,Ugorji,Germany,Male,0.5539999999999999,0.8861738085098625,0.30331761393639944,12.057692307692308,1
9397.0,15763065.0,700.0,40.0,2.0,0.0,2.0,1.0,1.0,199753.97,0.0,Palerma,Spain,Female,0.7000000000000001,0.9988068678111485,0.0,17.5,1
9398.0,15672467.0,766.0,52.0,7.0,92510.9,2.0,1.0,1.0,66193.61,0.0,Coles,France,Female,0.832,0.3306790548448115,0.3687190285107392,14.73076923076923,1
9399.0,15752915.0,488.0,37.0,2.0,0.0,1.0,1.0,1.0,181270.84,0.0,Hsueh,France,Female,0.2759999999999999,0.9063461015802661,0.0,13.18918918918919,1
9400.0,15744695.0,652.0,39.0,5.0,77652.4,1.0,1.0,1.0,25407.59,0.0,Tu,France,Male,0.604,0.1266493985740342,0.3094977725816885,16.71794871794872,1
4988.5,15584897.0,639.0,31.0,5.0,98360.03,1.0,1.0,0.0,20973.8,0.0,Kuo,France,Female,0.578,0.10446962595398425,0.3920318006406506,20.612903225806452,1
9402.0,15601857.0,705.0,46.0,4.0,115518.07,1.0,1.0,0.0,76544.9,1.0,Woodhouse,Germany,Male,0.7099999999999999,0.38246077173356735,0.46041829174546534,15.326086956521738,1
9403.0,15690533.0,810.0,69.0,3.0,27288.43,1.0,1.0,1.0,110509.9,0.0,Tretiakova,Germany,Male,0.92,0.5523686782965748,0.10876300413446752,11.73913043478261,1
9404.0,15695465.0,638.0,36.0,6.0,0.0,1.0,1.0,0.0,164247.51,0.0,Gibson,France,Female,0.576,0.8211878986351391,0.0,17.72222222222222,1
9405.0,15792232.0,595.0,43.0,5.0,0.0,2.0,0.0,0.0,100272.16500000001,0.0,Moss,Spain,Female,0.4899999999999999,0.5011550135888807,0.0,13.837209302325581,1
9406.0,15690533.0,575.0,36.0,7.0,0.0,1.0,1.0,1.0,55868.97,1.0,Chineze,France,Male,0.45000000000000007,0.27903065300713487,0.0,15.972222222222221,1
9407.0,15743760.0,850.0,31.0,6.0,131996.66,2.0,1.0,1.0,178747.43,0.0,Davidson,France,Male,0.9999999999999999,0.893722892085193,0.5260967112184872,27.419354838709676,1
9408.0,15652835.0,419.0,27.0,2.0,121580.42,1.0,0.0,1.0,134720.51,0.0,Liang,France,Female,0.1379999999999999,0.6734808249685434,0.4845808909904416,15.518518518518519,1
9409.0,15767818.0,640.0,55.0,10.0,132436.34,1.0,1.0,0.0,978.66,0.0,Graham,France,Male,0.58,0.004445118995814007,0.5278491358782365,11.636363636363637,1
9410.0,15591150.0,570.0,34.0,10.0,0.0,1.0,0.0,1.0,100272.16500000001,0.0,Smith,Spain,Male,0.44000000000000006,0.5011550135888807,0.0,16.764705882352942,1
9411.0,15734659.0,640.0,46.0,5.0,107978.4,2.0,1.0,1.0,155876.06,0.0,Smith,Germany,Female,0.58,0.7793102144191258,0.4303675647750049,13.91304347826087,1
9412.0,15796115.0,689.0,40.0,4.0,97221.52,4.0,1.0,0.0,119259.34,0.0,Forbes,Germany,Female,0.678,0.5961372351638983,0.3874940618320371,17.225,1
9413.0,15724648.0,725.0,26.0,6.0,98684.15,1.0,0.0,0.0,133720.57,0.0,Chikezie,France,Male,0.7499999999999999,0.6684786841739427,0.39332363988900837,27.884615384615383,1
9414.0,15737732.0,652.0,44.0,10.0,0.0,2.0,1.0,0.0,170634.49,0.0,Onwuemelie,France,Female,0.604,0.8531383888768524,0.0,14.818181818181818,1
9415.0,15632280.0,652.0,53.0,9.0,0.0,1.0,1.0,0.0,125692.07,1.0,Toth,France,Female,0.604,0.6283165870786651,0.0,12.30188679245283,1
9416.0,15750407.0,768.0,43.0,2.0,97221.52,2.0,0.0,0.0,19150.14,0.0,Hunt,Germany,Female,0.836,0.0953468745074159,0.3874940618320371,17.86046511627907,1
9417.0,15795370.0,648.0,37.0,6.0,131753.41,1.0,1.0,0.0,86894.67,0.0,Mazure,Germany,Male,0.596,0.4342348849120929,0.5251271940730996,17.513513513513512,1
9418.0,15690533.0,577.0,33.0,6.0,0.0,2.0,1.0,0.0,57975.8,0.0,Hughes,Spain,Female,0.45399999999999985,0.2895699456549824,0.0,17.484848484848484,1
9419.0,15643794.0,639.0,37.0,2.0,0.0,1.0,1.0,1.0,82938.99,0.0,Bennett,Spain,Female,0.578,0.4144468293303718,0.0,17.27027027027027,1
9420.0,15798605.0,686.0,26.0,1.0,57422.62,1.0,1.0,1.0,79189.4,0.0,Tien,Germany,Male,0.672,0.3956897268021931,0.22886830266424113,26.384615384615383,1
9421.0,15637324.0,657.0,28.0,7.0,0.0,2.0,0.0,1.0,5177.62,0.0,Kay,France,Male,0.614,0.025450168409675504,0.0,23.464285714285715,1
4988.5,15589589.0,613.0,34.0,5.0,97221.52,1.0,1.0,1.0,44510.26,0.0,Bryan,France,Male,0.5259999999999999,0.22220937706553914,0.3874940618320371,18.029411764705884,1
9423.0,15778936.0,701.0,33.0,5.0,147510.34,1.0,1.0,0.0,190611.92,0.0,Ingamells,France,Male,0.7020000000000001,0.9530743026059567,0.5879293062773018,21.242424242424242,1
9424.0,15757385.0,578.0,28.0,8.0,161592.76,1.0,1.0,0.0,100272.16500000001,0.0,Milne,Spain,Female,0.45599999999999985,0.5011550135888807,0.6440573541233415,20.642857142857142,1
4988.5,15666200.0,689.0,40.0,1.0,97221.52,2.0,1.0,1.0,119446.64,0.0,Lombardo,France,Female,0.678,0.5970741923521583,0.3874940618320371,17.225,1
9426.0,15683977.0,687.0,72.0,4.0,0.0,2.0,1.0,1.0,50267.69,0.0,Owens,France,Female,0.674,0.25101058061281006,0.0,9.541666666666666,1
9427.0,15675518.0,499.0,53.0,1.0,97221.52,2.0,0.0,0.0,144849.1,1.0,Charlton,Spain,Female,0.29799999999999993,0.7241484982597259,0.3874940618320371,9.415094339622641,1
9428.0,15584812.0,693.0,39.0,0.0,0.0,2.0,0.0,1.0,81901.6,0.0,Smith,Spain,Female,0.686,0.4092573471225285,0.0,17.76923076923077,1
9429.0,15690533.0,737.0,70.0,9.0,87542.89,2.0,1.0,1.0,42576.86,0.0,Smith,France,Female,0.7739999999999999,0.21253765775009917,0.34891812050063836,10.528571428571428,1
9430.0,15577913.0,651.0,32.0,8.0,144581.96,1.0,1.0,1.0,87609.5,0.0,Oliver,France,Female,0.602,0.4378107797699888,0.5762577148355335,20.34375,1
9431.0,15591980.0,753.0,33.0,5.0,122568.05,1.0,1.0,1.0,82820.85,0.0,Hill,France,Male,0.8059999999999999,0.4138558409575953,0.4885172700995851,22.818181818181817,1
4988.5,15598948.0,523.0,24.0,5.0,172231.93,1.0,0.0,1.0,155144.12,0.0,Smith,Spain,Female,0.346,0.7756487277967284,0.6864617024386276,21.791666666666668,1
9433.0,15574142.0,458.0,37.0,2.0,171932.26,2.0,1.0,1.0,9578.24,0.0,Chuang,Germany,Female,0.21599999999999997,0.047464010063710586,0.6852673131150581,12.378378378378379,1
9434.0,15582903.0,643.0,39.0,7.0,0.0,2.0,1.0,1.0,170392.59,0.0,Edwards,France,Male,0.586,0.8519282984132107,0.0,16.487179487179485,1
9435.0,15733229.0,638.0,37.0,7.0,97221.52,2.0,1.0,0.0,100272.16500000001,0.0,Smith,Spain,Female,0.576,0.5011550135888807,0.3874940618320371,17.243243243243242,1
9436.0,15635752.0,685.0,38.0,4.0,111798.06,2.0,1.0,1.0,102184.66,0.0,Lo,Germany,Male,0.67,0.510722156876448,0.44559151486565723,18.026315789473685,1
9437.0,15771000.0,684.0,38.0,4.0,0.0,3.0,1.0,0.0,75609.84,0.0,Powell,France,Male,0.668,0.37778318930722243,0.0,18.0,1
9438.0,15804864.0,652.0,27.0,5.0,79336.61,1.0,1.0,1.0,26170.08,0.0,Chu,France,Female,0.604,0.1304637097671809,0.31621049805520646,24.14814814814815,1
9439.0,15641175.0,701.0,63.0,3.0,120916.52,3.0,0.0,0.0,144727.45,1.0,Munro,Germany,Male,0.7020000000000001,0.7235399513192463,0.4819347967136777,11.126984126984127,1
9440.0,15692226.0,705.0,31.0,3.0,97221.52,1.0,1.0,1.0,58134.97,0.0,Onwumelu,France,Female,0.7099999999999999,0.29036618417957044,0.3874940618320371,22.741935483870968,1
9441.0,15584156.0,593.0,37.0,10.0,0.0,3.0,0.0,0.0,94620.0,0.0,Smith,Spain,Male,0.4859999999999999,0.4728803919872702,0.0,16.027027027027028,1
9442.0,15702656.0,651.0,33.0,1.0,96834.78,1.0,1.0,0.0,108764.69,0.0,Yobachi,France,Female,0.602,0.5436383683418324,0.3859526391771257,19.727272727272727,1
9443.0,15690533.0,741.0,37.0,9.0,105261.76,2.0,1.0,1.0,149503.54,0.0,Akabueze,France,Male,0.7819999999999999,0.7474320594734202,0.41953990163894833,20.027027027027028,1
9444.0,15687001.0,596.0,54.0,1.0,123544.0,1.0,1.0,1.0,120314.75,1.0,Chiemenam,Germany,Male,0.4919999999999999,0.6014168613574994,0.492407096443022,11.037037037037036,1
9445.0,15690533.0,581.0,41.0,2.0,127913.71,2.0,1.0,1.0,100272.16500000001,0.0,Odinakachukwu,Germany,Male,0.46199999999999986,0.5011550135888807,0.509823370915259,14.170731707317072,1
9446.0,15731951.0,689.0,28.0,5.0,95328.6,1.0,1.0,1.0,6129.61,1.0,Smith,Spain,Female,0.678,0.030212442161152535,0.3799494846692536,24.607142857142858,1
4988.5,15580953.0,544.0,30.0,4.0,97221.52,1.0,0.0,1.0,126796.69,0.0,Forbes,France,Male,0.388,0.6338423833909756,0.3874940618320371,18.133333333333333,1
9448.0,15810390.0,718.0,41.0,1.0,0.0,2.0,1.0,1.0,27509.52,1.0,Amadi,France,Female,0.7359999999999999,0.13716417926127053,0.0,17.51219512195122,1
9449.0,15628274.0,583.0,35.0,8.0,149995.72,2.0,1.0,0.0,42143.55,0.0,Ferri,Germany,Male,0.46599999999999986,0.21037005006592968,0.5978352405950959,16.65714285714286,1
9450.0,15615444.0,663.0,28.0,5.0,123674.28,2.0,1.0,1.0,87985.2,0.0,Y?an,Germany,Male,0.626,0.439690196831544,0.49292635109338623,23.678571428571427,1
9451.0,15784010.0,666.0,33.0,2.0,124125.26,1.0,1.0,0.0,100272.16500000001,0.0,Williamson,Germany,Male,0.632,0.5011550135888807,0.49472381395968384,20.181818181818183,1
9452.0,15571586.0,524.0,29.0,3.0,159035.45,1.0,1.0,0.0,2705.31,1.0,Briggs,Spain,Male,0.348,0.013082583646690403,0.6338647296996164,18.06896551724138,1
9453.0,15748616.0,599.0,27.0,5.0,0.0,2.0,1.0,0.0,100272.16500000001,0.0,Napolitani,France,Male,0.4979999999999999,0.5011550135888807,0.0,22.185185185185187,1
9454.0,15769402.0,667.0,27.0,7.0,156811.74,1.0,1.0,1.0,149402.59,0.0,Carpenter,France,Male,0.634,0.7469270630604203,0.6250017287895655,24.703703703703702,1
9455.0,15739248.0,727.0,52.0,4.0,0.0,2.0,1.0,1.0,118429.02,0.0,Lin,France,Male,0.7539999999999999,0.5919836084017197,0.0,13.98076923076923,1
9456.0,15603481.0,689.0,55.0,4.0,0.0,2.0,1.0,1.0,58442.25,0.0,Robinson,Spain,Female,0.678,0.2919033342319385,0.0,12.527272727272727,1
4988.5,15723604.0,639.0,39.0,6.0,150555.83,1.0,1.0,1.0,30414.17,0.0,Collins,France,Male,0.578,0.1516945193407123,0.6000676609375544,16.384615384615383,1
4988.5,15797822.0,678.0,37.0,2.0,109137.12,1.0,1.0,1.0,58814.41,0.0,Kingsley,France,Male,0.656,0.29376504265256237,0.43498585421674596,18.324324324324323,1
9459.0,15665064.0,523.0,36.0,8.0,97221.52,2.0,1.0,0.0,155304.53,0.0,Harvey,France,Male,0.346,0.7764511693480834,0.3874940618320371,14.527777777777779,1
9460.0,15640580.0,650.0,47.0,9.0,0.0,1.0,1.0,0.0,187943.6,0.0,Obiora,France,Female,0.6,0.9397261893941149,0.0,13.829787234042554,1
9461.0,15581089.0,744.0,37.0,7.0,0.0,2.0,1.0,1.0,43036.6,0.0,Knight,Spain,Male,0.7879999999999999,0.2148374799483408,0.0,20.10810810810811,1
9462.0,15690533.0,697.0,40.0,4.0,0.0,2.0,0.0,1.0,26543.28,0.0,Hung,France,Male,0.6940000000000001,0.13233062072638344,0.0,17.425,1
9463.0,15737385.0,800.0,46.0,6.0,0.0,2.0,1.0,0.0,171928.04,0.0,Curtis,Spain,Female,0.9,0.859609296356157,0.0,17.391304347826086,1
9464.0,15714789.0,664.0,24.0,7.0,0.0,1.0,0.0,1.0,35611.35,0.0,Perez,France,Male,0.628,0.1776931053507559,0.0,27.666666666666668,1
9465.0,15786035.0,740.0,39.0,9.0,0.0,2.0,1.0,0.0,19047.23,0.0,Gosnell,France,Male,0.7799999999999999,0.0948320733101717,0.0,18.974358974358974,1
9466.0,15690533.0,835.0,56.0,2.0,0.0,2.0,1.0,1.0,100272.16500000001,0.0,Fang,France,Male,0.9699999999999999,0.5011550135888807,0.0,14.910714285714286,1
4988.5,15690533.0,559.0,52.0,2.0,0.0,1.0,1.0,0.0,129013.59,1.0,Clarke,France,Male,0.41800000000000004,0.6449322947132053,0.0,10.75,1
9468.0,15734850.0,676.0,36.0,1.0,82729.49,1.0,1.0,1.0,113810.12,0.0,Milanesi,Spain,Male,0.652,0.5688778339390705,0.32973343878385053,18.77777777777778,1
4988.5,15638047.0,613.0,45.0,9.0,142765.24,2.0,1.0,0.0,34749.65,0.0,Chia,Germany,Female,0.5259999999999999,0.17338250199184693,0.5690168466408014,13.622222222222222,1
4988.5,15674573.0,713.0,25.0,4.0,121172.97,1.0,1.0,1.0,56268.98,0.0,Gearhart,France,Female,0.7259999999999999,0.28103167940796714,0.48295692486140496,28.52,1
4988.5,15694859.0,751.0,28.0,10.0,132932.14,2.0,1.0,1.0,46630.47,0.0,Smith,Germany,Female,0.8019999999999999,0.232815602373178,0.5298252370115693,26.821428571428573,1
9472.0,15776404.0,523.0,22.0,8.0,123374.46,1.0,1.0,1.0,124906.59,0.0,Williamson,France,Male,0.346,0.6243872697682834,0.4917313639175174,23.772727272727273,1
9473.0,15579345.0,775.0,74.0,0.0,97221.52,1.0,1.0,1.0,134869.93,0.0,Murphy,Germany,Female,0.85,0.6742282896939562,0.3874940618320371,10.472972972972974,1
9474.0,15690733.0,608.0,37.0,4.0,0.0,2.0,0.0,0.0,36697.48,1.0,Angelo,Spain,Male,0.5159999999999999,0.18312640653006637,0.0,16.43243243243243,1
9475.0,15631481.0,673.0,51.0,8.0,79563.36,2.0,1.0,1.0,172200.91,0.0,Thomson,France,Male,0.646,0.8609743124157433,0.31711425144766947,13.196078431372548,1
9476.0,15620988.0,616.0,46.0,2.0,0.0,1.0,1.0,0.0,137136.46,0.0,Murray,France,Male,0.5319999999999999,0.6855664721600905,0.0,13.391304347826088,1
9477.0,15690533.0,650.0,48.0,7.0,138232.24,1.0,1.0,0.0,57594.78,0.0,Kirby,Germany,Female,0.6,0.2876639156076207,0.5509497501555313,13.541666666666666,1
9478.0,15690533.0,655.0,41.0,5.0,0.0,1.0,0.0,0.0,36548.0,1.0,Lane,France,Female,0.61,0.18237864165819712,0.0,15.975609756097562,1
9479.0,15651900.0,782.0,53.0,1.0,81571.05,1.0,1.0,0.0,182960.46,1.0,Bergamaschi,Germany,Female,0.864,0.9147983258430952,0.32511626533306814,14.754716981132075,1
9480.0,15596212.0,781.0,35.0,1.0,0.0,2.0,0.0,0.0,42117.9,0.0,Yang,Spain,Male,0.862,0.21024173745579156,0.0,22.314285714285713,1
9481.0,15710687.0,593.0,33.0,0.0,95927.04,1.0,1.0,0.0,199478.05,0.0,Smith,France,Female,0.4859999999999999,0.9974265943066919,0.38233467620259687,17.96969696969697,1
9482.0,15613787.0,505.0,35.0,8.0,116932.59,1.0,1.0,1.0,100272.16500000001,0.0,Chidubem,Spain,Male,0.30999999999999994,0.5011550135888807,0.4660561186416366,14.428571428571429,1
4988.5,15599211.0,707.0,40.0,5.0,0.0,2.0,1.0,0.0,100272.16500000001,1.0,Findlay,France,Male,0.7139999999999999,0.5011550135888807,0.0,17.675,1
9484.0,15675983.0,692.0,36.0,3.0,79551.12,1.0,0.0,1.0,178267.07,0.0,Wood,France,Male,0.684,0.8913199195547468,0.31706546670004543,19.22222222222222,1
9485.0,15622370.0,813.0,37.0,1.0,116416.94,1.0,0.0,1.0,85808.22,0.0,Boyle,Germany,Male,0.926,0.4287999829516813,0.4640009017206947,21.972972972972972,1
9486.0,15656319.0,850.0,37.0,4.0,88141.1,1.0,1.0,0.0,109659.12,0.0,Toscano,Spain,Male,0.9999999999999999,0.5481127015927422,0.3513023953271227,22.972972972972972,1
9487.0,15605130.0,753.0,32.0,6.0,177729.13,1.0,1.0,1.0,161642.08,0.0,Seccombe,France,Male,0.8059999999999999,0.8081543889340803,0.7083717935038885,23.53125,1
9488.0,15672574.0,850.0,32.0,5.0,97221.52,1.0,1.0,1.0,3830.59,0.0,Uspenskaya,Spain,Female,0.9999999999999999,0.018711730388843238,0.3874940618320371,26.5625,1
9489.0,15659355.0,671.0,37.0,6.0,123912.78,2.0,1.0,1.0,146636.44,0.0,Smith,France,Male,0.642,0.7330895610513151,0.4938769362492955,18.135135135135137,1
9490.0,15777907.0,791.0,33.0,3.0,0.0,1.0,1.0,1.0,144413.92,0.0,Liang,France,Female,0.882,0.7219715360109966,0.0,23.96969696969697,1
9491.0,15655171.0,624.0,80.0,3.0,0.0,1.0,1.0,1.0,65801.44,0.0,Yermakova,France,Male,0.5479999999999999,0.32871724758095716,0.0,7.8,1
9492.0,15619674.0,649.0,35.0,4.0,108306.44,1.0,1.0,1.0,192486.24,0.0,White,France,Female,0.598,0.9624504777105989,0.43167502789678475,18.542857142857144,1
9493.0,15775192.0,732.0,48.0,4.0,102962.62,1.0,1.0,0.0,120852.85,1.0,Rounsevell,Germany,Female,0.7639999999999999,0.6041086748278823,0.4103762607359825,15.25,1
9494.0,15617657.0,664.0,36.0,0.0,103502.22,1.0,1.0,1.0,146191.82,0.0,Ts'ai,France,Female,0.628,0.7308653757601022,0.4125269347407149,18.444444444444443,1
4988.5,15688951.0,789.0,43.0,8.0,119654.44,2.0,0.0,1.0,148412.24,1.0,Smith,Germany,Male,0.878,0.7419728956744444,0.4769045471808893,18.348837209302324,1
9496.0,15690533.0,680.0,33.0,10.0,183768.47,1.0,1.0,0.0,164119.35,0.0,Yao,France,Male,0.66,0.8205467858041332,0.73244268220615,20.606060606060606,1
9497.0,15756992.0,701.0,37.0,1.0,0.0,2.0,1.0,0.0,163457.55,0.0,Chukwukere,France,Male,0.7020000000000001,0.8172361703893415,0.0,18.945945945945947,1
9498.0,15617454.0,684.0,25.0,1.0,0.0,2.0,0.0,1.0,144978.47,0.0,Ifeatu,France,Female,0.668,0.7247956640442704,0.0,27.36,1
9499.0,15690533.0,652.0,52.0,5.0,140900.97,1.0,1.0,1.0,67288.89,0.0,Millar,France,Female,0.604,0.33615812835873266,0.561586459267187,12.538461538461538,1
9500.0,15700813.0,522.0,25.0,5.0,94049.92,2.0,1.0,0.0,103269.0,0.0,Smith,Germany,Female,0.344,0.5161465036864739,0.37485307281534114,20.88,1
9501.0,15645600.0,739.0,27.0,8.0,97221.52,1.0,1.0,1.0,106969.98,0.0,Obidimkpa,Spain,Male,0.7779999999999999,0.5346604375605076,0.3874940618320371,27.37037037037037,1
9503.0,15686743.0,790.0,29.0,3.0,46057.96,2.0,1.0,1.0,189777.66,0.0,Moody,Spain,Male,0.88,0.9489009662264702,0.18357238191809275,27.24137931034483,1
9504.0,15698792.0,652.0,48.0,5.0,119769.77,1.0,1.0,1.0,66032.65,0.0,Keldie,France,Male,0.604,0.32987386195093893,0.47736421588542194,13.583333333333334,1
9505.0,15591724.0,560.0,44.0,5.0,143244.97,1.0,1.0,0.0,98661.27,0.0,Liu,France,Female,0.42000000000000004,0.4930966064891364,0.5709288978644677,12.727272727272727,1
9506.0,15571281.0,651.0,37.0,10.0,79562.98,1.0,1.0,1.0,74687.37,0.0,Ts'ao,France,Male,0.602,0.3731685876123254,0.3171127368885112,17.594594594594593,1
4988.5,15661380.0,682.0,69.0,6.0,0.0,2.0,0.0,1.0,100272.16500000001,0.0,Walker,France,Male,0.664,0.5011550135888807,0.0,9.884057971014492,1
9508.0,15728885.0,808.0,41.0,0.0,0.0,1.0,1.0,1.0,79888.78,0.0,Defalco,France,Male,0.916,0.3991883339475497,0.0,19.70731707317073,1
9509.0,15618950.0,644.0,26.0,8.0,96659.64,2.0,1.0,1.0,138775.69,0.0,Smith,Spain,Male,0.588,0.6937666234238997,0.3852545868324466,24.76923076923077,1
9510.0,15609804.0,688.0,37.0,1.0,0.0,2.0,1.0,0.0,100272.16500000001,0.0,Hyde,France,Male,0.676,0.5011550135888807,0.0,18.594594594594593,1
9511.0,15735849.0,617.0,26.0,2.0,165947.99,2.0,1.0,1.0,168834.38,0.0,Kanayochukwu,France,Female,0.5339999999999999,0.8441334449144461,0.6614159159202846,23.73076923076923,1
9512.0,15652948.0,738.0,33.0,4.0,92676.3,1.0,1.0,0.0,105817.63,0.0,Yen,France,Male,0.7759999999999999,0.5288958747420804,0.3693782603127828,22.363636363636363,1
4988.5,15618155.0,663.0,45.0,5.0,83195.12,1.0,1.0,1.0,48682.1,0.0,Ts'ui,France,Male,0.626,0.24307876028107916,0.3315892918913811,14.733333333333333,1
9514.0,15566378.0,515.0,48.0,5.0,129387.94,1.0,0.0,1.0,147955.91,0.0,Tillman,France,Male,0.32999999999999996,0.7396901317998118,0.5156991828833771,10.729166666666666,1
9515.0,15565879.0,845.0,28.0,9.0,0.0,2.0,1.0,1.0,56185.98,0.0,Riley,France,Female,0.9899999999999999,0.2806164768098594,0.0,30.178571428571427,1
9516.0,15792922.0,639.0,38.0,9.0,130233.14,1.0,1.0,1.0,100272.16500000001,0.0,Tu,Spain,Male,0.578,0.5011550135888807,0.519067881305912,16.81578947368421,1
9517.0,15770567.0,557.0,32.0,3.0,123502.53,1.0,1.0,1.0,69826.8,0.0,Ruiz,France,Female,0.41400000000000003,0.3488538732474511,0.49224181021067165,17.40625,1
9518.0,15738042.0,543.0,37.0,8.0,140894.06,2.0,1.0,1.0,118059.19,0.0,Goliwe,France,Male,0.386,0.5901335556684885,0.5615589182045986,14.675675675675675,1
9519.0,15714920.0,585.0,44.0,5.0,163867.86,1.0,1.0,1.0,112333.22,0.0,Balashov,France,Male,0.46999999999999986,0.5614897289132232,0.6531251792311372,13.295454545454545,1
9520.0,15782121.0,652.0,27.0,2.0,0.0,1.0,1.0,0.0,14546.76,0.0,Smith,France,Female,0.604,0.07231873792817205,0.0,24.14814814814815,1
9521.0,15673180.0,727.0,18.0,2.0,93816.7,2.0,1.0,0.0,126172.11,0.0,Onyekaozulu,Germany,Male,0.7539999999999999,0.6307179588280102,0.37392353206036766,40.388888888888886,1
9522.0,15660636.0,540.0,40.0,8.0,97221.52,2.0,1.0,1.0,3560.0,0.0,Carpenter,Spain,Female,0.38,0.01735811989460257,0.3874940618320371,13.5,1
9523.0,15664504.0,418.0,35.0,7.0,0.0,2.0,1.0,1.0,88878.15,0.0,Beede,France,Male,0.1359999999999999,0.44415712646986094,0.0,11.942857142857143,1
9524.0,15790322.0,660.0,32.0,0.0,114668.89,1.0,1.0,0.0,84605.0,0.0,Beneventi,France,Female,0.62,0.4227809459625825,0.4570337303085887,20.625,1
4988.5,15739847.0,850.0,38.0,5.0,146756.68,1.0,1.0,0.0,78268.61,0.0,Sadlier,France,Male,0.9999999999999999,0.3910835292080771,0.5849254571846283,22.36842105263158,1
9526.0,15699415.0,618.0,46.0,6.0,150213.71,1.0,1.0,0.0,120668.46,1.0,Smith,France,Female,0.5359999999999999,0.6031862747427608,0.598704079413279,13.434782608695652,1
9527.0,15665521.0,642.0,18.0,5.0,111183.53,2.0,0.0,1.0,100272.16500000001,0.0,Chiazagomekpele,Germany,Male,0.584,0.5011550135888807,0.44314219370900754,35.666666666666664,1
9528.0,15690533.0,850.0,40.0,9.0,99816.46,1.0,1.0,1.0,163989.66,1.0,Elliott,France,Female,0.9999999999999999,0.8198980192384875,0.3978366674692502,21.25,1
9529.0,15584462.0,739.0,34.0,9.0,0.0,1.0,1.0,0.0,60584.33,0.0,Liang,France,Male,0.7779999999999999,0.30261896292295826,0.0,21.735294117647058,1
9530.0,15661708.0,508.0,41.0,5.0,0.0,2.0,1.0,1.0,94170.84,0.0,She,France,Male,0.31599999999999995,0.47063349561418494,0.0,12.390243902439025,1
9531.0,15584452.0,667.0,41.0,6.0,0.0,2.0,0.0,0.0,167181.77,0.0,Bozeman,France,Male,0.634,0.8358663609908454,0.0,16.26829268292683,1
9532.0,15717010.0,741.0,60.0,5.0,0.0,1.0,1.0,1.0,38914.51,0.0,Smith,France,Male,0.7819999999999999,0.1942169681696184,0.0,12.35,1
9533.0,15643828.0,592.0,29.0,7.0,0.0,2.0,1.0,1.0,91196.67,0.0,Teng,France,Male,0.4839999999999999,0.4557553858405209,0.0,20.413793103448278,1
9534.0,15733361.0,651.0,45.0,5.0,86714.06,1.0,1.0,0.0,85869.89,1.0,Davide,Germany,Female,0.602,0.4291084834845163,0.34561466769236865,14.466666666666667,1
9535.0,15795488.0,773.0,52.0,2.0,0.0,2.0,1.0,1.0,57337.79,0.0,Beneventi,Spain,Male,0.846,0.28637833831017845,0.0,14.865384615384615,1
